{'id': 64, 'label': '3521475680566823', 'max_pred': '3560004506426222', 'max_ratio': 0.5, 'matches': 0}
{'id': 79, 'label': '574000902928', 'max_pred': '3560004952222222', 'max_ratio': 0.5, 'matches': 0}
{'id': 85, 'label': '675968587872', 'max_pred': '4658522274888878', 'max_ratio': 0.5, 'matches': 0}
{'id': 77, 'label': '30546925067742', 'max_pred': '356000450622222', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 54, 'label': '6011962191274161', 'max_pred': '35600049062942', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 62, 'label': '4293223474294312629', 'max_pred': '4558527542874228', 'max_ratio': 0.4571428571428572, 'matches': 0}
{'id': 37, 'label': '3561435212503000', 'max_pred': '356000450642622', 'max_ratio': 0.4516129032258065, 'matches': 0}
{'id': 80, 'label': '378218083165854', 'max_pred': '4558527850886828', 'max_ratio': 0.4516129032258065, 'matches': 0}
{'id': 16, 'label': '3560648870916626', 'max_pred': '3560004952222222', 'max_ratio': 0.4375, 'matches': 0}
{'id': 17, 'label': '3545600715427384', 'max_pred': '3560004952222222', 'max_ratio': 0.4375, 'matches': 0}
{'id': 23, 'label': '3518243454487278', 'max_pred': '4558527850886878', 'max_ratio': 0.4375, 'matches': 0}
{'id': 42, 'label': '4126783500631694', 'max_pred': '4558527850886878', 'max_ratio': 0.4375, 'matches': 0}
{'id': 48, 'label': '6502853323422842', 'max_pred': '3560004952222222', 'max_ratio': 0.4375, 'matches': 0}
{'id': 68, 'label': '4173800917494862', 'max_pred': '4558527840087228', 'max_ratio': 0.4375, 'matches': 0}
{'id': 78, 'label': '4674802721174445', 'max_pred': '4658522274888878', 'max_ratio': 0.4375, 'matches': 0}
{'id': 94, 'label': '2536210801192299', 'max_pred': '3560004952222222', 'max_ratio': 0.4375, 'matches': 0}
{'id': 41, 'label': '567958300020', 'max_pred': '3560004222426222', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 2, 'label': '371511505520350', 'max_pred': '356000450622222', 'max_ratio': 0.4, 'matches': 0}
{'id': 12, 'label': '180002373245560', 'max_pred': '356000450622222', 'max_ratio': 0.4, 'matches': 0}
{'id': 63, 'label': '30085327573437', 'max_pred': '4558527850886878', 'max_ratio': 0.4, 'matches': 0}
{'id': 67, 'label': '180066027142838', 'max_pred': '356000450642622', 'max_ratio': 0.4, 'matches': 0}
{'id': 8, 'label': '213116050190443', 'max_pred': '3560004952222222', 'max_ratio': 0.3870967741935484, 'matches': 0}
{'id': 9, 'label': '6576337390603121', 'max_pred': '356000450650662', 'max_ratio': 0.3870967741935484, 'matches': 0}
{'id': 15, 'label': '345734524059803', 'max_pred': '4558527544874222', 'max_ratio': 0.3870967741935484, 'matches': 0}
{'id': 19, 'label': '374576962029077', 'max_pred': '3560004952222222', 'max_ratio': 0.3870967741935484, 'matches': 0}
{'id': 24, 'label': '213185011695972', 'max_pred': '3560004952222222', 'max_ratio': 0.3870967741935484, 'matches': 0}
{'id': 14, 'label': '3536599271908954', 'max_pred': '4558527227422874', 'max_ratio': 0.375, 'matches': 0}
{'id': 26, 'label': '2275170284006520', 'max_pred': '3560004952222222', 'max_ratio': 0.375, 'matches': 0}
{'id': 32, 'label': '3561001575175941', 'max_pred': '4558527544874222', 'max_ratio': 0.375, 'matches': 0}
{'id': 34, 'label': '3581473142512029', 'max_pred': '3560004952222222', 'max_ratio': 0.375, 'matches': 0}
{'id': 38, 'label': '3509555729814114', 'max_pred': '3560004952222222', 'max_ratio': 0.375, 'matches': 0}
{'id': 44, 'label': '6011169220163049', 'max_pred': '3560004952222222', 'max_ratio': 0.375, 'matches': 0}
Total matches: 0
[0.3125, 0.3448275862068966, 0.4, 0.33333333333333337, 0.34285714285714286, 0.33333333333333337, 0.2857142857142857, 0.33333333333333337, 0.3870967741935484, 0.3870967741935484, 0.3571428571428571, 0.27586206896551724, 0.4, 0.23529411764705888, 0.375, 0.3870967741935484, 0.4375, 0.4375, 0.3571428571428571, 0.3870967741935484, 0.303030303030303, 0.25806451612903225, 0.3125, 0.4375, 0.3870967741935484, 0.3125, 0.375, 0.32258064516129037, 0.25, 0.2222222222222222, 0.3125, 0.32258064516129037, 0.375, 0.3125, 0.375, 0.14814814814814814, 0.2857142857142857, 0.4516129032258065, 0.375, 0.3125, 0.37037037037037035, 0.4285714285714286, 0.4375, 0.3125, 0.375, 0.22857142857142854, 0.375, 0.2857142857142857, 0.4375, 0.2857142857142857, 0.25806451612903225, 0.375, 0.25, 0.2857142857142857, 0.4666666666666667, 0.2068965517241379, 0.37037037037037035, 0.3448275862068966, 0.3125, 0.3125, 0.3125, 0.25, 0.4571428571428572, 0.4, 0.5, 0.27586206896551724, 0.25, 0.4, 0.4375, 0.3571428571428571, 0.3125, 0.33333333333333337, 0.3125, 0.27586206896551724, 0.2142857142857143, 0.33333333333333337, 0.3571428571428571, 0.48275862068965514, 0.4375, 0.5, 0.4516129032258065, 0.33333333333333337, 0.3571428571428571, 0.19354838709677424, 0.375, 0.5, 0.375, 0.375, 0.34285714285714286, 0.3571428571428571, 0.3125, 0.17647058823529416, 0.3125, 0.2666666666666667, 0.4375, 0.3125, 0.3125, 0.375, 0.33333333333333337, 0.19354838709677424]
