{'id': 32, 'label': '3561001575175941', 'max_pred': '3561001575906390', 'max_ratio': 0.6875, 'matches': 0}
{'id': 14, 'label': '3536599271908954', 'max_pred': '3531495571906305', 'max_ratio': 0.5625, 'matches': 0}
{'id': 17, 'label': '3545600715427384', 'max_pred': '3561001575906390', 'max_ratio': 0.5625, 'matches': 0}
{'id': 37, 'label': '3561435212503000', 'max_pred': '3561001575906600', 'max_ratio': 0.5625, 'matches': 0}
{'id': 75, 'label': '30505794301780', 'max_pred': '3561001575906600', 'max_ratio': 0.5333333333333333, 'matches': 0}
{'id': 2, 'label': '371511505520350', 'max_pred': '3561001575906620', 'max_ratio': 0.5161290322580645, 'matches': 0}
{'id': 27, 'label': '346902906220058', 'max_pred': '3561001575906600', 'max_ratio': 0.5161290322580645, 'matches': 0}
{'id': 97, 'label': '6011429216878269', 'max_pred': '356160157529669', 'max_ratio': 0.5161290322580645, 'matches': 0}
{'id': 1, 'label': '6553751007408996', 'max_pred': '3560648570986096', 'max_ratio': 0.5, 'matches': 0}
{'id': 3, 'label': '565574485290', 'max_pred': '3561001575906600', 'max_ratio': 0.5, 'matches': 0}
{'id': 16, 'label': '3560648870916626', 'max_pred': '3561001575906600', 'max_ratio': 0.5, 'matches': 0}
{'id': 25, 'label': '2307599449762076', 'max_pred': '3561001575926920', 'max_ratio': 0.5, 'matches': 0}
{'id': 33, 'label': '6011790619653876', 'max_pred': '3561001575906600', 'max_ratio': 0.5, 'matches': 0}
{'id': 40, 'label': '503850592760', 'max_pred': '3561001575906620', 'max_ratio': 0.5, 'matches': 0}
{'id': 68, 'label': '4173800917494862', 'max_pred': '3561001575486679', 'max_ratio': 0.5, 'matches': 0}
{'id': 70, 'label': '3534174344152709', 'max_pred': '3531414212166222', 'max_ratio': 0.5, 'matches': 0}
{'id': 96, 'label': '2704709228957164', 'max_pred': '3560648570986096', 'max_ratio': 0.5, 'matches': 0}
{'id': 77, 'label': '30546925067742', 'max_pred': '356100157592692', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 5, 'label': '30173407970341', 'max_pred': '3561001575906390', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 24, 'label': '213185011695972', 'max_pred': '356100157592692', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 93, 'label': '30548478565643', 'max_pred': '3561001575906620', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 4, 'label': '4296451375806606570', 'max_pred': '3561001575906620', 'max_ratio': 0.4571428571428572, 'matches': 0}
{'id': 36, 'label': '4641741725325731662', 'max_pred': '3561001575926920', 'max_ratio': 0.4571428571428572, 'matches': 0}
{'id': 15, 'label': '345734524059803', 'max_pred': '3560648575166049', 'max_ratio': 0.4516129032258065, 'matches': 0}
{'id': 19, 'label': '374576962029077', 'max_pred': '3561001575906600', 'max_ratio': 0.4516129032258065, 'matches': 0}
{'id': 38, 'label': '3509555729814114', 'max_pred': '356100157592692', 'max_ratio': 0.4516129032258065, 'matches': 0}
{'id': 44, 'label': '6011169220163049', 'max_pred': '356100157592692', 'max_ratio': 0.4516129032258065, 'matches': 0}
{'id': 10, 'label': '503850402168', 'max_pred': '356100157592692', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 89, 'label': '630416772204', 'max_pred': '356100157592694', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 9, 'label': '6576337390603121', 'max_pred': '3561001575906600', 'max_ratio': 0.4375, 'matches': 0}
{'id': 26, 'label': '2275170284006520', 'max_pred': '3561001575906390', 'max_ratio': 0.4375, 'matches': 0}
{'id': 30, 'label': '6011486064635225', 'max_pred': '3561001575906620', 'max_ratio': 0.4375, 'matches': 0}
Total matches: 0
[0.375, 0.5, 0.5161290322580645, 0.5, 0.4571428571428572, 0.4666666666666667, 0.375, 0.4, 0.4, 0.4375, 0.4444444444444444, 0.3448275862068966, 0.3870967741935484, 0.34285714285714286, 0.5625, 0.4516129032258065, 0.5, 0.5625, 0.37037037037037035, 0.4516129032258065, 0.2857142857142857, 0.3870967741935484, 0.375, 0.3125, 0.4666666666666667, 0.5, 0.4375, 0.5161290322580645, 0.3125, 0.3571428571428571, 0.4375, 0.3870967741935484, 0.6875, 0.5, 0.4375, 0.2857142857142857, 0.4571428571428572, 0.5625, 0.4516129032258065, 0.4375, 0.5, 0.4285714285714286, 0.375, 0.3870967741935484, 0.4516129032258065, 0.4, 0.3125, 0.2857142857142857, 0.32258064516129037, 0.2857142857142857, 0.25806451612903225, 0.3125, 0.3571428571428571, 0.4285714285714286, 0.375, 0.4137931034482759, 0.4285714285714286, 0.3448275862068966, 0.375, 0.4375, 0.4375, 0.25, 0.2857142857142857, 0.4, 0.4375, 0.2068965517241379, 0.375, 0.33333333333333337, 0.5, 0.375, 0.5, 0.2666666666666667, 0.4375, 0.3448275862068966, 0.4285714285714286, 0.5333333333333333, 0.4137931034482759, 0.48275862068965514, 0.375, 0.2857142857142857, 0.32258064516129037, 0.33333333333333337, 0.4285714285714286, 0.3125, 0.4375, 0.4285714285714286, 0.375, 0.3870967741935484, 0.34285714285714286, 0.4444444444444444, 0.375, 0.2857142857142857, 0.4375, 0.4666666666666667, 0.4375, 0.3125, 0.5, 0.5161290322580645, 0.4, 0.4375]
