{'id': 61, 'label': '5252498748675311', 'max_pred': '35659458748675311', 'max_ratio': 0.7878787878787878, 'matches': 0}
{'id': 37, 'label': '3561435212503000', 'max_pred': '3561435215875258', 'max_ratio': 0.6875, 'matches': 0}
{'id': 5, 'label': '30173407970341', 'max_pred': '35614758290741', 'max_ratio': 0.5714285714285714, 'matches': 0}
{'id': 35, 'label': '675958511494', 'max_pred': '35659458748675311', 'max_ratio': 0.5517241379310345, 'matches': 0}
{'id': 72, 'label': '6565911872108677', 'max_pred': '35659458748675311', 'max_ratio': 0.5454545454545454, 'matches': 0}
{'id': 23, 'label': '3518243454487278', 'max_pred': '35614758290741', 'max_ratio': 0.5333333333333333, 'matches': 0}
{'id': 34, 'label': '3581473142512029', 'max_pred': '35614758290741', 'max_ratio': 0.5333333333333333, 'matches': 0}
{'id': 64, 'label': '3521475680566823', 'max_pred': '35614758290741', 'max_ratio': 0.5333333333333333, 'matches': 0}
{'id': 86, 'label': '3574758305846894', 'max_pred': '35614758290741', 'max_ratio': 0.5333333333333333, 'matches': 0}
{'id': 31, 'label': '375164258582684', 'max_pred': '3561435729814114', 'max_ratio': 0.5161290322580645, 'matches': 0}
{'id': 14, 'label': '3536599271908954', 'max_pred': '3561435215875258', 'max_ratio': 0.5, 'matches': 0}
{'id': 59, 'label': '3597595692866355', 'max_pred': '3595931873464839', 'max_ratio': 0.5, 'matches': 0}
{'id': 77, 'label': '30546925067742', 'max_pred': '35614758290741', 'max_ratio': 0.5, 'matches': 0}
{'id': 6, 'label': '2255439101448510', 'max_pred': '35659458748675311', 'max_ratio': 0.48484848484848486, 'matches': 0}
{'id': 90, 'label': '4138571586470251', 'max_pred': '35659458748675311', 'max_ratio': 0.48484848484848486, 'matches': 0}
{'id': 19, 'label': '374576962029077', 'max_pred': '35614758290741', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 50, 'label': '213173729840924', 'max_pred': '35614758290741', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 53, 'label': '501869028164', 'max_pred': '35614758290742034', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 70, 'label': '3534174344152709', 'max_pred': '3561475829074', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 75, 'label': '30505794301780', 'max_pred': '356594587486216', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 74, 'label': '502014163468', 'max_pred': '3561475166250', 'max_ratio': 0.48, 'matches': 0}
{'id': 0, 'label': '3525609767017203', 'max_pred': '35614758290741', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 25, 'label': '2307599449762076', 'max_pred': '35614758290741', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 38, 'label': '3509555729814114', 'max_pred': '35614758290741', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 69, 'label': '2251497949601272', 'max_pred': '35614758290741', 'max_ratio': 0.4666666666666667, 'matches': 0}
{'id': 73, 'label': '4974827601016', 'max_pred': '35614758290741', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 15, 'label': '345734524059803', 'max_pred': '35659458748675311', 'max_ratio': 0.4375, 'matches': 0}
{'id': 17, 'label': '3545600715427384', 'max_pred': '3595931873464839', 'max_ratio': 0.4375, 'matches': 0}
{'id': 36, 'label': '4641741725325731662', 'max_pred': '3561475829074', 'max_ratio': 0.4375, 'matches': 0}
{'id': 87, 'label': '4505119144952074', 'max_pred': '3595931873464839', 'max_ratio': 0.4375, 'matches': 0}
{'id': 3, 'label': '565574485290', 'max_pred': '3561435729814114', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 60, 'label': '3595931873464839', 'max_pred': '356147582984', 'max_ratio': 0.4285714285714286, 'matches': 0}
Total matches: 0
[0.4666666666666667, 0.4, 0.4137931034482759, 0.4285714285714286, 0.34285714285714286, 0.5714285714285714, 0.48484848484848486, 0.4, 0.4137931034482759, 0.4, 0.3846153846153846, 0.3448275862068966, 0.33333333333333337, 0.375, 0.5, 0.4375, 0.4137931034482759, 0.4375, 0.3846153846153846, 0.48275862068965514, 0.38888888888888884, 0.33333333333333337, 0.33333333333333337, 0.5333333333333333, 0.4137931034482759, 0.4666666666666667, 0.4, 0.3448275862068966, 0.4, 0.3571428571428571, 0.36363636363636365, 0.5161290322580645, 0.375, 0.4, 0.5333333333333333, 0.5517241379310345, 0.4375, 0.6875, 0.4666666666666667, 0.3571428571428571, 0.4137931034482759, 0.2857142857142857, 0.3125, 0.36363636363636365, 0.24242424242424243, 0.33333333333333337, 0.33333333333333337, 0.36363636363636365, 0.33333333333333337, 0.23076923076923073, 0.48275862068965514, 0.3125, 0.37037037037037035, 0.48275862068965514, 0.375, 0.37037037037037035, 0.3076923076923077, 0.27586206896551724, 0.33333333333333337, 0.5, 0.4285714285714286, 0.7878787878787878, 0.375, 0.4, 0.5333333333333333, 0.37037037037037035, 0.4242424242424242, 0.3125, 0.4, 0.4666666666666667, 0.48275862068965514, 0.33333333333333337, 0.5454545454545454, 0.4444444444444444, 0.48, 0.48275862068965514, 0.4285714285714286, 0.5, 0.25, 0.3076923076923077, 0.3870967741935484, 0.3571428571428571, 0.3846153846153846, 0.27586206896551724, 0.303030303030303, 0.4, 0.5333333333333333, 0.4375, 0.4242424242424242, 0.3571428571428571, 0.48484848484848486, 0.4242424242424242, 0.4137931034482759, 0.4285714285714286, 0.36363636363636365, 0.4, 0.4137931034482759, 0.3125, 0.3870967741935484, 0.36363636363636365]
