{'id': 82, 'label': '060441560434', 'max_pred': '4008536048374', 'max_ratio': 0.64, 'matches': 0}
{'id': 76, 'label': '4608750394674', 'max_pred': '4008536048374', 'max_ratio': 0.6153846153846154, 'matches': 0}
{'id': 83, 'label': '4398308378799554', 'max_pred': '4008536048374', 'max_ratio': 0.5517241379310345, 'matches': 0}
{'id': 55, 'label': '4009628466804', 'max_pred': '4008536048374', 'max_ratio': 0.5384615384615384, 'matches': 0}
{'id': 67, 'label': '180066027142838', 'max_pred': '4008536048374', 'max_ratio': 0.5, 'matches': 0}
{'id': 17, 'label': '3545600715427384', 'max_pred': '4008536048374', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 39, 'label': '4461985373576079', 'max_pred': '4008536048374', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 42, 'label': '4126783500631694', 'max_pred': '4008536048664', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 86, 'label': '3574758305846894', 'max_pred': '4008536048374', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 92, 'label': '4054310325689560', 'max_pred': '4008536048374', 'max_ratio': 0.48275862068965514, 'matches': 0}
{'id': 10, 'label': '503850402168', 'max_pred': '4008536048374', 'max_ratio': 0.48, 'matches': 0}
{'id': 53, 'label': '501869028164', 'max_pred': '4008536048374', 'max_ratio': 0.48, 'matches': 0}
{'id': 57, 'label': '4685212206910', 'max_pred': '4008536048390', 'max_ratio': 0.46153846153846156, 'matches': 0}
{'id': 65, 'label': '4966183833712', 'max_pred': '4008536048374', 'max_ratio': 0.46153846153846156, 'matches': 0}
{'id': 63, 'label': '30085327573437', 'max_pred': '4008536048660', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 71, 'label': '30486297420353', 'max_pred': '4008536048374', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 75, 'label': '30505794301780', 'max_pred': '4008536048374', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 77, 'label': '30546925067742', 'max_pred': '4008536048374', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 93, 'label': '30548478565643', 'max_pred': '4008536048374', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 98, 'label': '30047637089652', 'max_pred': '4008536048664', 'max_ratio': 0.4444444444444444, 'matches': 0}
{'id': 13, 'label': '4886016419538433188', 'max_pred': '4008536048374', 'max_ratio': 0.4375, 'matches': 0}
{'id': 20, 'label': '4644888553620829651', 'max_pred': '4008536048374', 'max_ratio': 0.4375, 'matches': 0}
{'id': 45, 'label': '4819270835183236398', 'max_pred': '4008536048374', 'max_ratio': 0.4375, 'matches': 0}
{'id': 12, 'label': '180002373245560', 'max_pred': '4008536048374', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 15, 'label': '345734524059803', 'max_pred': '4008536048374', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 27, 'label': '346902906220058', 'max_pred': '4008536048374', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 31, 'label': '375164258582684', 'max_pred': '4008536048374', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 80, 'label': '378218083165854', 'max_pred': '4008536048664', 'max_ratio': 0.4285714285714286, 'matches': 0}
{'id': 16, 'label': '3560648870916626', 'max_pred': '4008536048374', 'max_ratio': 0.4137931034482759, 'matches': 0}
{'id': 30, 'label': '6011486064635225', 'max_pred': '4008536048374', 'max_ratio': 0.4137931034482759, 'matches': 0}
{'id': 33, 'label': '6011790619653876', 'max_pred': '4008536048374', 'max_ratio': 0.4137931034482759, 'matches': 0}
{'id': 48, 'label': '6502853323422842', 'max_pred': '4008536078374', 'max_ratio': 0.4137931034482759, 'matches': 0}
Total matches: 0
[0.3448275862068966, 0.3448275862068966, 0.2857142857142857, 0.31999999999999995, 0.375, 0.37037037037037035, 0.3448275862068966, 0.37037037037037035, 0.3571428571428571, 0.3448275862068966, 0.48, 0.3846153846153846, 0.4285714285714286, 0.4375, 0.3571428571428571, 0.4285714285714286, 0.4137931034482759, 0.48275862068965514, 0.4, 0.3571428571428571, 0.4375, 0.2857142857142857, 0.27586206896551724, 0.3448275862068966, 0.2857142857142857, 0.3448275862068966, 0.3448275862068966, 0.4285714285714286, 0.3448275862068966, 0.31999999999999995, 0.4137931034482759, 0.4285714285714286, 0.3448275862068966, 0.4137931034482759, 0.27586206896551724, 0.31999999999999995, 0.3125, 0.27586206896551724, 0.27586206896551724, 0.48275862068965514, 0.4, 0.31999999999999995, 0.48275862068965514, 0.3448275862068966, 0.3448275862068966, 0.4375, 0.27586206896551724, 0.3125, 0.4137931034482759, 0.4, 0.2857142857142857, 0.3448275862068966, 0.31999999999999995, 0.48, 0.27586206896551724, 0.5384615384615384, 0.31999999999999995, 0.46153846153846156, 0.27586206896551724, 0.27586206896551724, 0.4137931034482759, 0.3448275862068966, 0.3125, 0.4444444444444444, 0.4137931034482759, 0.46153846153846156, 0.27586206896551724, 0.5, 0.3448275862068966, 0.27586206896551724, 0.3448275862068966, 0.4444444444444444, 0.3448275862068966, 0.3076923076923077, 0.4, 0.4444444444444444, 0.6153846153846154, 0.4444444444444444, 0.3448275862068966, 0.4, 0.4285714285714286, 0.37037037037037035, 0.64, 0.5517241379310345, 0.27586206896551724, 0.24, 0.48275862068965514, 0.3448275862068966, 0.3125, 0.4, 0.4137931034482759, 0.25, 0.48275862068965514, 0.4444444444444444, 0.3448275862068966, 0.27586206896551724, 0.4137931034482759, 0.3448275862068966, 0.4444444444444444, 0.3448275862068966]
