{'id': 79, 'label': '574000902928', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.2702702702702703, 'matches': 0}
{'id': 27, 'label': '346902906220058', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.25, 'matches': 0}
{'id': 37, 'label': '3561435212503000', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.24390243902439024, 'matches': 0}
{'id': 41, 'label': '567958300020', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.21621621621621623, 'matches': 0}
{'id': 55, 'label': '4009628466804', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.21052631578947367, 'matches': 0}
{'id': 75, 'label': '30505794301780', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.20512820512820518, 'matches': 0}
{'id': 12, 'label': '180002373245560', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.19999999999999996, 'matches': 0}
{'id': 26, 'label': '2275170284006520', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.19512195121951215, 'matches': 0}
{'id': 92, 'label': '4054310325689560', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.19512195121951215, 'matches': 0}
{'id': 4, 'label': '4296451375806606570', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.18181818181818177, 'matches': 0}
{'id': 10, 'label': '503850402168', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.16216216216216217, 'matches': 0}
{'id': 40, 'label': '503850592760', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.16216216216216217, 'matches': 0}
{'id': 82, 'label': '060441560434', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.16216216216216217, 'matches': 0}
{'id': 57, 'label': '4685212206910', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.1578947368421053, 'matches': 0}
{'id': 73, 'label': '4974827601016', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.1578947368421053, 'matches': 0}
{'id': 76, 'label': '4608750394674', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.1578947368421053, 'matches': 0}
{'id': 5, 'label': '30173407970341', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15384615384615385, 'matches': 0}
{'id': 98, 'label': '30047637089652', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15384615384615385, 'matches': 0}
{'id': 2, 'label': '371511505520350', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15000000000000002, 'matches': 0}
{'id': 8, 'label': '213116050190443', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15000000000000002, 'matches': 0}
{'id': 15, 'label': '345734524059803', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15000000000000002, 'matches': 0}
{'id': 19, 'label': '374576962029077', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15000000000000002, 'matches': 0}
{'id': 67, 'label': '180066027142838', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.15000000000000002, 'matches': 0}
{'id': 0, 'label': '3525609767017203', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 1, 'label': '6553751007408996', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 6, 'label': '2255439101448510', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 17, 'label': '3545600715427384', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 22, 'label': '2715501318705059', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 42, 'label': '4126783500631694', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 44, 'label': '6011169220163049', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 58, 'label': '2286938088109501', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
{'id': 68, 'label': '4173800917494862', 'max_pred': '4000000000000000000000000', 'max_ratio': 0.14634146341463417, 'matches': 0}
Total matches: 0
[0.14634146341463417, 0.14634146341463417, 0.15000000000000002, 0.10810810810810811, 0.18181818181818177, 0.15384615384615385, 0.14634146341463417, 0.05128205128205132, 0.15000000000000002, 0.09756097560975607, 0.16216216216216217, 0.052631578947368474, 0.19999999999999996, 0.09090909090909094, 0.04878048780487809, 0.15000000000000002, 0.09756097560975607, 0.14634146341463417, 0.10810810810810811, 0.15000000000000002, 0.09090909090909094, 0.050000000000000044, 0.14634146341463417, 0.04878048780487809, 0.050000000000000044, 0.09756097560975607, 0.19512195121951215, 0.25, 0, 0.05405405405405406, 0.09756097560975607, 0.050000000000000044, 0.09756097560975607, 0.09756097560975607, 0.09756097560975607, 0.05405405405405406, 0.045454545454545414, 0.24390243902439024, 0.04878048780487809, 0.09756097560975607, 0.16216216216216217, 0.21621621621621623, 0.14634146341463417, 0.04878048780487809, 0.14634146341463417, 0.09090909090909094, 0, 0.09090909090909094, 0.04878048780487809, 0.05405405405405406, 0.09999999999999998, 0.04878048780487809, 0.10810810810810811, 0.10810810810810811, 0.04878048780487809, 0.21052631578947367, 0.05405405405405406, 0.1578947368421053, 0.14634146341463417, 0, 0.04878048780487809, 0.04878048780487809, 0.045454545454545414, 0.10256410256410253, 0.09756097560975607, 0.052631578947368474, 0.04878048780487809, 0.15000000000000002, 0.14634146341463417, 0.09756097560975607, 0.09756097560975607, 0.10256410256410253, 0.04878048780487809, 0.1578947368421053, 0.10810810810810811, 0.20512820512820518, 0.1578947368421053, 0.10256410256410253, 0.09756097560975607, 0.2702702702702703, 0.050000000000000044, 0.10256410256410253, 0.16216216216216217, 0.09756097560975607, 0.04878048780487809, 0, 0.09756097560975607, 0.14634146341463417, 0.045454545454545414, 0.10810810810810811, 0.09756097560975607, 0.09090909090909094, 0.19512195121951215, 0.05128205128205132, 0.09756097560975607, 0.04878048780487809, 0.09756097560975607, 0.04878048780487809, 0.15384615384615385, 0.04878048780487809]
